! 3He range in H180C10F40
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
41.000000	2.95041e+07	41.000000	2.90886e+07	41.000000	2.9396e+07	41.000000	2.94022e+07	41.000000	2.94084e+07	41.000000	270713    	41.000000	140536    	41.000000	406171    	41.000000	413321    	41.000000	413163    	
44.000000	3.35257e+07	44.000000	3.30965e+07	44.000000	3.34169e+07	44.000000	3.34253e+07	44.000000	3.34313e+07	44.000000	308088    	44.000000	158699    	44.000000	461708    	44.000000	467346    	44.000000	470165    	
47.000000	3.7772e+07	47.000000	3.73327e+07	47.000000	3.76638e+07	47.000000	3.76746e+07	47.000000	3.76802e+07	47.000000	347554    	47.000000	177775    	47.000000	520346    	47.000000	524136    	47.000000	530430    	
50.000000	4.2239e+07	50.000000	4.17935e+07	50.000000	4.21326e+07	50.000000	4.21464e+07	50.000000	4.21514e+07	50.000000	389067    	50.000000	197732    	50.000000	582028    	50.000000	583635    	50.000000	593909    	
55.000000	5.01646e+07	55.000000	4.97174e+07	55.000000	5.00649e+07	55.000000	5.00844e+07	55.000000	5.00878e+07	55.000000	462692    	55.000000	232892    	55.000000	691452    	55.000000	688676    	55.000000	706718    	
60.000000	5.86774e+07	60.000000	5.82388e+07	60.000000	5.8589e+07	60.000000	5.86154e+07	60.000000	5.86165e+07	60.000000	541706    	60.000000	270347    	60.000000	808946    	60.000000	800864    	60.000000	828110    	
65.000000	6.77625e+07	65.000000	6.73429e+07	65.000000	6.76913e+07	65.000000	6.7725e+07	65.000000	6.7723e+07	65.000000	625931    	65.000000	310053    	65.000000	934285    	65.000000	919987    	65.000000	957887    	
70.000000	7.74063e+07	70.000000	7.70153e+07	70.000000	7.73572e+07	70.000000	7.73997e+07	70.000000	7.73939e+07	70.000000	715200    	70.000000	351906    	70.000000	1.06726e+06	70.000000	1.04585e+06	70.000000	1.09586e+06	
75.000000	8.7596e+07	75.000000	8.72427e+07	75.000000	8.75748e+07	75.000000	8.76265e+07	75.000000	8.76164e+07	75.000000	809350    	75.000000	395867    	75.000000	1.20766e+06	75.000000	1.17827e+06	75.000000	1.24186e+06	
80.000000	9.83197e+07	80.000000	9.80124e+07	80.000000	9.83315e+07	80.000000	9.83935e+07	80.000000	9.83782e+07	80.000000	908228    	80.000000	441837    	80.000000	1.35529e+06	80.000000	1.31707e+06	80.000000	1.3957e+06	
