! 3H range in H180C10F40
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
85.000000	4.38402e+08	85.000000	4.37498e+08	85.000000	4.38858e+08	85.000000	4.39035e+08	85.000000	4.39069e+08	85.000000	4.05109e+06	85.000000	1.95969e+06	85.000000	6.52287e+06	85.000000	5.85489e+06	85.000000	6.63981e+06	
90.000000	4.85451e+08	90.000000	4.84786e+08	90.000000	4.86108e+08	90.000000	4.86308e+08	90.000000	4.86339e+08	90.000000	4.48319e+06	90.000000	2.15921e+06	90.000000	7.22081e+06	90.000000	6.45993e+06	90.000000	7.35859e+06	
95.000000	5.34508e+08	95.000000	5.34105e+08	95.000000	5.3538e+08	95.000000	5.35609e+08	95.000000	5.35635e+08	95.000000	4.93252e+06	95.000000	2.36603e+06	95.000000	7.94768e+06	95.000000	7.08865e+06	95.000000	8.10857e+06	
100.000000	5.85536e+08	100.000000	5.85411e+08	100.000000	5.86635e+08	100.000000	5.86896e+08	100.000000	5.86917e+08	100.000000	5.39854e+06	100.000000	2.57997e+06	100.000000	8.70279e+06	100.000000	7.74052e+06	100.000000	8.88912e+06	
105.000000	6.38496e+08	105.000000	6.38663e+08	105.000000	6.39836e+08	105.000000	6.40131e+08	105.000000	6.40146e+08	105.000000	5.88074e+06	105.000000	2.801e+06 	105.000000	9.48545e+06	105.000000	8.415e+06 	105.000000	9.69967e+06	
110.000000	6.93355e+08	110.000000	6.93822e+08	110.000000	6.94946e+08	110.000000	6.95275e+08	110.000000	6.95283e+08	110.000000	6.37864e+06	110.000000	3.02892e+06	110.000000	1.0295e+07	110.000000	9.11155e+06	110.000000	1.05396e+07	
115.000000	7.5008e+08	115.000000	7.50849e+08	115.000000	7.51928e+08	115.000000	7.52292e+08	115.000000	7.52292e+08	115.000000	6.89175e+06	115.000000	3.26352e+06	115.000000	1.11307e+07	115.000000	9.8297e+06	115.000000	1.14084e+07	
120.000000	8.08637e+08	120.000000	8.09708e+08	120.000000	8.10747e+08	120.000000	8.11147e+08	120.000000	8.11137e+08	120.000000	7.41961e+06	120.000000	3.50447e+06	120.000000	1.19921e+07	120.000000	1.0569e+07	120.000000	1.23055e+07	
125.000000	8.68997e+08	125.000000	8.70364e+08	125.000000	8.71367e+08	125.000000	8.71805e+08	125.000000	8.71784e+08	125.000000	7.96178e+06	125.000000	3.7516e+06	125.000000	1.28785e+07	125.000000	1.13289e+07	125.000000	1.32303e+07	
130.000000	9.31131e+08	130.000000	9.32782e+08	130.000000	9.33757e+08	130.000000	9.34232e+08	130.000000	9.34201e+08	130.000000	8.51782e+06	130.000000	4.00498e+06	130.000000	1.37892e+07	130.000000	1.2109e+07	130.000000	1.41824e+07	
135.000000	9.9501e+08	135.000000	9.96928e+08	135.000000	9.97884e+08	135.000000	9.98398e+08	135.000000	9.98354e+08	135.000000	9.08733e+06	135.000000	4.26441e+06	135.000000	1.47238e+07	135.000000	1.29089e+07	135.000000	1.51613e+07	
