! 11Li range in CF4
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
100.000000	3.24154e+08	100.000000	3.22905e+08	100.000000	3.23688e+08	100.000000	3.24029e+08	100.000000	3.23927e+08	100.000000	2.05407e+06	100.000000	985412    	100.000000	3.01557e+06	100.000000	2.52477e+06	100.000000	2.94651e+06	
105.000000	3.53295e+08	105.000000	3.52288e+08	105.000000	3.52861e+08	105.000000	3.53252e+08	105.000000	3.53121e+08	105.000000	2.23607e+06	105.000000	1.06911e+06	105.000000	3.28389e+06	105.000000	2.74238e+06	105.000000	3.21269e+06	
110.000000	3.8347e+08	110.000000	3.82715e+08	110.000000	3.83068e+08	110.000000	3.83512e+08	110.000000	3.8335e+08	110.000000	2.42388e+06	110.000000	1.15537e+06	110.000000	3.56125e+06	110.000000	2.96698e+06	110.000000	3.48836e+06	
115.000000	4.14659e+08	115.000000	4.14165e+08	115.000000	4.14288e+08	115.000000	4.1479e+08	115.000000	4.14593e+08	115.000000	2.61734e+06	115.000000	1.2441e+06	115.000000	3.84743e+06	115.000000	3.1984e+06	115.000000	3.77336e+06	
120.000000	4.46846e+08	120.000000	4.46618e+08	120.000000	4.46504e+08	120.000000	4.47065e+08	120.000000	4.46832e+08	120.000000	2.81626e+06	120.000000	1.3352e+06	120.000000	4.14221e+06	120.000000	3.4365e+06	120.000000	4.0675e+06	
125.000000	4.80013e+08	125.000000	4.80053e+08	125.000000	4.79694e+08	125.000000	4.8032e+08	125.000000	4.80048e+08	125.000000	3.02049e+06	125.000000	1.42867e+06	125.000000	4.44538e+06	125.000000	3.68113e+06	125.000000	4.3706e+06	
130.000000	5.14144e+08	130.000000	5.1445e+08	130.000000	5.13842e+08	130.000000	5.14535e+08	130.000000	5.14221e+08	130.000000	3.22985e+06	130.000000	1.52441e+06	130.000000	4.75674e+06	130.000000	3.93214e+06	130.000000	4.6825e+06	
135.000000	5.49223e+08	135.000000	5.4979e+08	135.000000	5.48933e+08	135.000000	5.49693e+08	135.000000	5.49335e+08	135.000000	3.44419e+06	135.000000	1.62233e+06	135.000000	5.07609e+06	135.000000	4.18939e+06	135.000000	5.00303e+06	
140.000000	5.85236e+08	140.000000	5.86055e+08	140.000000	5.84946e+08	140.000000	5.85777e+08	140.000000	5.85372e+08	140.000000	3.66335e+06	140.000000	1.7224e+06	140.000000	5.40325e+06	140.000000	4.45276e+06	140.000000	5.33203e+06	
145.000000	6.22167e+08	145.000000	6.23228e+08	145.000000	6.21864e+08	145.000000	6.2277e+08	145.000000	6.22316e+08	145.000000	3.8872e+06	145.000000	1.82457e+06	145.000000	5.73803e+06	145.000000	4.72211e+06	145.000000	5.66935e+06	
150.000000	6.60004e+08	150.000000	6.61291e+08	150.000000	6.59673e+08	150.000000	6.60655e+08	150.000000	6.6015e+08	150.000000	4.11558e+06	150.000000	1.92879e+06	150.000000	6.08025e+06	150.000000	4.99731e+06	150.000000	6.01483e+06	
